source,target,score
tomatoes,lavender,1
tomatoes,leeks,1
tomatoes,legumes,1
tomatoes,lemon juice,3
tomatoes,lemon zest,3
tomatoes,lemon balm,1
tomatoes,"lime, juice",1
tomatoes,lovage,1
tomatoes,madeira,1
tomatoes,mango,1
tomatoes,marjoram,2
tomatoes,mayonnaise,1
tomatoes,meats,1
tomatoes,mediterranean cuisine,1
tomatoes,mexican cuisine,1
tomatoes,mushrooms,1
tomatoes,oil grapeseed,1
tomatoes,oil vegetable,1
tomatoes,okra,1
tomatoes,olive oil,3
tomatoes,olives black,2
tomatoes,olives niçoise,2
tomatoes,"orange, juice",1
tomatoes,oregano,1
tomatoes,"parsley, flat-leaf",2
tomatoes,pasta and pasta sauces,2
tomatoes,peas,1
tomatoes,pepper black,3
tomatoes,pepper white,3
tomatoes,pineapple,1
tomatoes,pizza,2
tomatoes,port,1
tomatoes,raspberries,1
tomatoes,red pepper flakes,1
tomatoes,rice,1
tomatoes,rosemary,1
tomatoes,saffron,1
tomatoes,sage,1
tomatoes,"salads, green",2
tomatoes,salt fleur de sel,3
tomatoes,salt kosher,3
tomatoes,salt sea,3
tomatoes,sandwiches,1
tomatoes,sauces,2
tomatoes,shallots,2
tomatoes,shellfish,1
tomatoes,soups,1
tomatoes,spanish cuisine,1
tomatoes,squash,1
tomatoes,stews,2
tomatoes,stocks / broths beef,2
tomatoes,stocks / broths chicken,2
tomatoes,stocks / broths vegetable,2
tomatoes,strawberries,1
tomatoes,sugar (pinch),2
tomatoes,tabasco sauce,1
tomatoes,tarragon,1
tomatoes,thyme,3
tomatoes,tomato paste,1
tomatoes,veal,1
tomatoes,vinaigrettes,1
tomatoes,"white, wine",2
tomatoes,watermelon,2
tomatoes,wine red,1
tomatoes,wine rosé,1
tomatoes,wine vermouth,1
tomatoes,wine white,1
tomatoes,yogurt,1
tomatoes,zucchini,1
trout,almonds,2
trout,anchovies,1
trout,apples cider,1
trout,apples fruit,1
trout,bacon,1
trout,bay leaf,1
trout,"beans, green",1
trout,bread crumbs,1
trout,brown butter sauce,2
trout,"butter, unsalted",2
trout,capers,1
trout,carrots,1
trout,cayenne,1
trout,celery,1
trout,cheese manchego,1
trout,cheese parmesan,1
trout,chili powder,1
trout,corn,1
trout,crayfish,1
trout,cream,1
trout,escarole,1
trout,fines herbes,1
trout,garlic,1
trout,leeks,1
trout,"lemon, juice",2
trout,lentils,1
trout,mint,1
trout,mushrooms,1
trout,oil canola,2
trout,oil peanut,2
trout,olive oil,1
trout,onions,1
trout,oregano,1
trout,parsley,1
trout,pine nuts,1
trout,"parsley, flat-leaf",2
trout,pepper black,1
trout,pepper white,1
trout,potatoes,1
trout,sage,2
trout,"salt, kosher",1
trout,"sauces, béarnaise",1
trout,shallots,1
trout,"stock, mushroom",1
trout,thyme,1
trout,tomatoes,1
trout,wine dry red,2
trout,wine white,2
"trout, smoked",apples,1
"trout, smoked","beans, green",1
"trout, smoked","bell pepper, roasted red",2
"trout, smoked",cayenne,2
"trout, smoked",chives,1
"trout, smoked",corn,1
"trout, smoked",cream,2
"trout, smoked",crème fraîche,2
"trout, smoked",dill,2
"trout, smoked","greens, baby",1
"trout, smoked",horseradish,2
"trout, smoked","lemon, juice",2
"trout, smoked",marjoram,1
"trout, smoked",nutmeg,1
"trout, smoked",olive oil,2
"trout, smoked",pepper black,2
"trout, smoked",pepper white,2
"trout, smoked",purslane,1
"trout, smoked",radishes,1
"trout, smoked","salt, sea",1
"trout, smoked",sour cream,2
"trout, smoked",walnut oil,1
"truffles, black",techniques shave,2
"truffles, black",bacon,1
"truffles, black",beef,1
"truffles, black",cauliflower,1
"truffles, black",chicken,1
"truffles, black",cod,1
"truffles, black",eggs chicken,2
"truffles, black",eggs quail,2
"truffles, black",foie gras,1
"truffles, black",french cuisine,2
"truffles, black",langoustines,1
"truffles, black","lemon, juice",1
"truffles, black",olive oil,1
"truffles, black",pears,1
"truffles, black",potatoes,2
"truffles, black",rabbit,1
"truffles, black",scallops,1
"truffles, black",shellfish,1
"truffles, black","stock, chicken",1
"truffles, black",tarragon,1
"truffles, black","vinegar, balsamic",1
"truffles, pacific northwest",butter,1
"truffles, pacific northwest",celery root,1
"truffles, pacific northwest",eggs,1
"truffles, pacific northwest",truffle),2
"truffles, pacific northwest",techniques shave,2
"truffles, pacific northwest","artichokes, jerusalem",1
"truffles, pacific northwest",butter,1
"truffles, pacific northwest","cheese, parmesan",1
"truffles, pacific northwest",cream / milk,1
"truffles, pacific northwest",eggs,2
"truffles, pacific northwest",italian cuisine,2
"truffles, pacific northwest",onions,1
"truffles, pacific northwest",pasta,2
"truffles, pacific northwest",pears,1
"truffles, pacific northwest",pepper,1
"truffles, pacific northwest",potatoes,1
"truffles, pacific northwest",prosciutto,1
"truffles, pacific northwest",risotto,2
"truffles, pacific northwest",salt,1
"truffles, pacific northwest",thyme,1
tuna,"steam, stir-fry",1
tuna,aioli,1
tuna,anchovies,2
tuna,arugula,1
tuna,asparagus,1
tuna,avocado,2
tuna,bacon,1
tuna,basil,2
tuna,"bass, black",1
tuna,bay leaf,1
tuna,beans black,2
tuna,beans fava,2
tuna,beans green,2
tuna,beans white,2
tuna,beets,1
tuna,"butter, unsalted",2
tuna,"cabbage, green",1
tuna,capers,1
tuna,caponata,1
tuna,carrots,1
tuna,caviar,1
tuna,cayenne,1
tuna,celery,1
tuna,chervil,1
tuna,chili oil,1
tuna,chili sauce,1
tuna,chives,3
tuna,cilantro,3
tuna,coconut milk,1
tuna,cognac,1
tuna,coriander,2
tuna,corn,1
tuna,cornichons,1
tuna,cucumbers,2
tuna,cumin,1
tuna,curry,1
tuna,daikon,1
tuna,dashi,1
tuna,dill,1
tuna,fennel,1
tuna,fennel pollen,1
tuna,fennel seeds,1
tuna,"fish sauce, thai",1
tuna,frisée,1
tuna,garlic,3
tuna,ginger pickled,3
tuna,ginger fresh,3
tuna,ginger juice,3
tuna,honey,1
tuna,jicama,1
tuna,leeks,1
tuna,lemon juice,3
tuna,lemon zest,3
tuna,"lettuce, red oak",1
tuna,"lime, juice",3
tuna,mayonnaise,1
tuna,mirepoix,1
tuna,mirin,1
tuna,"miso, sweet",1
tuna,mizuna,1
tuna,mushrooms cultivated,2
tuna,mushrooms shiitakes,2
tuna,mustard dijon,2
tuna,mustard seeds,2
tuna,nectarines,1
tuna,noodles angel hair,1
tuna,noodles vermicelli,1
tuna,noodles rice,1
tuna,nori,1
tuna,oil canola,3
tuna,oil grapeseed,3
tuna,oil peanut,3
tuna,oil sesame,3
tuna,oil vegetable,3
tuna,olive oil,2
tuna,onions green,3
tuna,onions pearl,3
tuna,onions red,3
tuna,onions spanish,3
tuna,onions spring,3
tuna,"orange, blood or regular, juice",1
tuna,pancetta,1
tuna,paprika,1
tuna,"parsley, flat-leaf",3
tuna,passion fruit,1
tuna,pasta,1
tuna,pepper black,3
tuna,pepper green,3
tuna,pepper white,3
tuna,pine nuts,1
tuna,potatoes,1
tuna,prosciutto,1
tuna,radicchio,2
tuna,radishes,2
tuna,rice,1
tuna,rosemary,1
tuna,sage,1
tuna,sake,1
tuna,salt kosher,3
tuna,salt sea,3
tuna,scallions,3
tuna,scallops,1
tuna,sesame oil,3
tuna,sesame seeds,3
tuna,shallots,1
tuna,shiso,1
tuna,soy sauce,3
tuna,spinach,1
tuna,"stock, chicken",1
tuna,sugar,1
tuna,sweet potatoes,1
tuna,tabasco sauce,1
tuna,tahini,1
tuna,tarragon,1
tuna,thyme,3
tuna,"tomatoes, tomato juice, tomato paste",3
tuna,veal and veal cheeks,1
tuna,vinaigrette,1
tuna,vodka,1
tuna,wasabi,2
tuna,watercress,1
tuna,yuzu juice,1
tuna,yuzu rind,1
turbot,asparagus,1
turbot,"butter, unsalted",2
turbot,champagne,1
turbot,chervil,1
turbot,chives,1
turbot,crème fraîche,1
turbot,fennel,1
turbot,garlic,1
turbot,ginger,1
turbot,hollandaise sauce,1
turbot,leeks,1
turbot,lemon juice,2
turbot,lemon zest,2
turbot,marjoram,1
turbot,miso,1
turbot,mushrooms,1
turbot,olive oil,1
turbot,"parsley, flat-leaf",2
turbot,pepper black,2
turbot,pepper white,2
turbot,rosemary,1
turbot,saffron,1
turbot,sage,1
turbot,"salt, sea",2
turbot,shallots,1
turbot,spinach,1
turbot,stocks fish,2
turbot,stocks mussel,2
turbot,tarragon,1
turbot,tomatoes,1
turbot,vanilla,1
turbot,wine champagne,1
turbot,wine white,1
turkey,allspice,1
turkey,apples,1
turkey,bacon,1
turkey,bay leaf,1
turkey,bread crumbs,1
turkey,"butter, unsalted",1
turkey,cardamom,1
turkey,carrots,1
turkey,celery,1
turkey,chestnuts,2
turkey,cinnamon,1
turkey,cloves,1
turkey,corn bread,1
turkey,cranberries,2
turkey,cumin,1
turkey,fenugreek leaves,1
turkey,"figs, dried",1
turkey,garam masala,1
turkey,garlic,2
turkey,ginger,1
turkey,"grapes, white",1
turkey,innards turkey heart,1
turkey,innards liver,1
turkey,juniper berries,1
turkey,leeks,1
turkey,"lemon, juice",1
turkey,"lime, juice",1
turkey,oil canola,2
turkey,oil grapeseed,2
turkey,oil peanut,2
turkey,oil vegetable,2
turkey,olive oil,1
turkey,"orange, juice",1
turkey,paprika,1
turkey,parsnips,1
turkey,"parsley, flat-leaf",1
turkey,pepper black,2
turkey,pepper white,2
turkey,phyllo dough,1
turkey,pine nuts,1
turkey,potatoes,2
turkey,rosemary,1
turkey,sage,2
turkey,"salt, kosher",2
turkey,shallots,1
turkey,soy sauce,1
turkey,spinach,1
turkey,stocks chicken,1
turkey,stocks turkey,1
turkey,stuffing,2
turkey,sugar,1
turkey,tarragon,1
turkey,thyme,1
turkey,tomatoes,1
turkey,"vermouth, dry",1
turkey,walnuts,1
turkey,"wine, dry white, rosé",1
turkey,yogurt,1
turkish cuisine,beef,1
turkish cuisine,chicken,1
turkish cuisine,cumin,1
turkish cuisine,dill,1
turkish cuisine,eggplant,1
turkish cuisine,fish,1
turkish cuisine,garlic,1
turkish cuisine,goat / sheep cheese,1
turkish cuisine,lemon,1
turkish cuisine,mint dried,1
turkish cuisine,mint fresh,1
turkish cuisine,olive oil,1
turkish cuisine,onions,1
turkish cuisine,paprika,1
turkish cuisine,parsley,1
turkish cuisine,"pepper, black",1
turkish cuisine,phyllo dough,1
turkish cuisine,rice,1
turkish cuisine,sesame seeds,1
turkish cuisine,spinach,1
turkish cuisine,tomatoes,1
turkish cuisine,walnuts,1
turkish cuisine,yogurt,1
turmeric,asian cuisine,1
turmeric,beans,1
turmeric,beef,1
turmeric,butter,1
turmeric,caribbean cuisine,1
turmeric,cheese,1
turmeric,chicken,2
turmeric,chile peppers,1
turmeric,chutneys,1
turmeric,cilantro,1
turmeric,cloves,1
turmeric,coconut milk,1
turmeric,coriander,1
turmeric,cumin,1
turmeric,"curry leaves, powder",4
turmeric,eggplant,1
turmeric,eggs,1
turmeric,fennel,1
turmeric,fish,2
turmeric,garlic,1
turmeric,ginger,1
turmeric,indian cuisine,2
turmeric,indonesian cuisine,1
turmeric,"kaffir lime, leaves",1
turmeric,lamb,1
turmeric,lemongrass,1
turmeric,lentils,1
turmeric,middle eastern cuisine,1
turmeric,moroccan cuisine,2
turmeric,mustard,2
turmeric,mustard seeds,2
turmeric,north african cuisine,1
turmeric,paella,1
turmeric,paprika,1
turmeric,parsley,1
turmeric,pepper,1
turmeric,pickles,1
turmeric,pork,1
turmeric,potatoes,1
turmeric,poultry,1
turmeric,ras el hanout (key ingredient),1
turmeric,rice,2
turmeric,sausage,1
turmeric,seafood,1
turmeric,shallots,1
turmeric,shellfish,1
turmeric,shrimp,1
turmeric,soups,1
turmeric,southeast asian cuisine,1
turmeric,spinach,1
turmeric,stewed dishes,1
turmeric,tamarind,1
turmeric,thai cuisine,2
turmeric,yogurt,1
umami,anchovies,1
umami,bonito flakes,1
umami,broccoli,1
umami,carrots,1
umami,chicken,1
umami,clams,1
umami,cured foods,1
umami,fermented foods,1
umami,"fish sauce, asian",1
umami,grapefruit,1
umami,grapes,1
umami,ketchup,1
umami,lobster,1
umami,mackerel,1
umami,meats,1
umami,miso,1
umami,oysters,1
umami,pork,1
umami,potatoes,1
umami,ripe ingredients,1
umami,sardines,1
umami,"sauces, meat-based",1
umami,scallops,1
umami,seafood,1
umami,"seaweed, dried",1
umami,soy beans,1
umami,soy sauce,1
umami,squid,1
umami,"stocks, meat-based",1
umami,sweet potatoes,1
umami,"tea, green",1
umami,tomatoes and tomato sauce,1
umami,truffles,1
umami,tuna,1
umami,"vinegar, balsamic",1
umami,walnuts,1
vanilla,allspice,1
vanilla,almonds,1
vanilla,apples,1
vanilla,apricots,1
vanilla,bay leaf,1
vanilla,"beans, black",1
vanilla,beef,1
vanilla,berries,1
vanilla,brown butter,1
vanilla,butter,1
vanilla,butterscotch,1
vanilla,cakes,2
vanilla,candies,1
vanilla,caramel,1
vanilla,cardamom,1
vanilla,"cheese, ricotta",1
vanilla,chicken,1
vanilla,chiles,1
vanilla,chocolate,3
vanilla,cilantro,1
vanilla,cinnamon,2
vanilla,cloves,2
vanilla,coconut,1
vanilla,coffee,3
vanilla,cookies,2
vanilla,cream and ice cream,3
vanilla,cream cheese,1
vanilla,custards,2
vanilla,desserts,3
vanilla,eggs,2
vanilla,figs,1
vanilla,fish,1
vanilla,ginger,1
vanilla,honey,1
vanilla,ice cream,4
vanilla,lamb,1
vanilla,lavender,1
vanilla,lemon juice,2
vanilla,lemon zest,2
vanilla,lemongrass,1
vanilla,lobster,1
vanilla,mascarpone,1
vanilla,meats,1
vanilla,melon,1
vanilla,mexican cuisine,1
vanilla,milk,1
vanilla,mint,1
vanilla,mussels,1
vanilla,nutmeg,1
vanilla,nuts,1
vanilla,orange,1
vanilla,peaches,1
vanilla,pears,1
vanilla,plums,1
vanilla,pork,1
vanilla,puddings,1
vanilla,rhubarb,1
vanilla,rice,1
vanilla,rosemary,1
vanilla,saffron,1
vanilla,"salads, fruit",1
vanilla,scallops,1
vanilla,seafood,1
vanilla,seeds poppy,1
vanilla,seeds sesame,1
vanilla,shellfish,1
vanilla,soups,1
vanilla,stocks,1
vanilla,strawberries,1
vanilla,sugar,3
vanilla,tamarind,1
vanilla,tea,2
vanilla,tomatoes,1
vanilla,"vinegar, balsamic",1
vanilla,whiskey,1
vanilla,"wine, champagne",1
vanilla,yogurt,1
vegetarian dishes,meat — try,1
vegetarian dishes,liquid smoke,1
vegetarian dishes,miso,1
vegetarian dishes,mushrooms,1
vegetarian dishes,"onions, roasted",1
vegetarian dishes,"paprika, smoked",1
vegetarian dishes,"shallots, roasted",1
vegetarian dishes,soy sauce,1
vegetarian dishes,techniques braise,2
vegetarian dishes,techniques broil,2
vegetarian dishes,techniques grill,2
vegetarian dishes,techniques roast,2
vegetarian dishes,techniques sauté,2
vegetarian dishes,american cuisine,1
vegetarian dishes,apples,2
vegetarian dishes,"artichoke, jerusalem",1
vegetarian dishes,bacon,2
vegetarian dishes,bay leaf,2
vegetarian dishes,beets,1
vegetarian dishes,bourbon,1
vegetarian dishes,brandy,1
vegetarian dishes,brussels sprouts,1
vegetarian dishes,"butter, unsalted",1
vegetarian dishes,"cabbage, red",1
vegetarian dishes,cardamom,1
vegetarian dishes,carrots,2
vegetarian dishes,celery,1
vegetarian dishes,"cheese, asiago",1
vegetarian dishes,chervil,1
vegetarian dishes,chestnuts,1
vegetarian dishes,chiles,1
vegetarian dishes,chives,1
vegetarian dishes,cinnamon,1
vegetarian dishes,cloves,1
vegetarian dishes,cognac,1
vegetarian dishes,coriander,1
vegetarian dishes,corn,1
vegetarian dishes,cranberries,2
vegetarian dishes,cream,1
vegetarian dishes,curries and curry powder,1
vegetarian dishes,fennel,1
vegetarian dishes,garlic,2
vegetarian dishes,gin,1
vegetarian dishes,ginger grated,1
vegetarian dishes,ginger ground,1
vegetarian dishes,ginger minced,1
vegetarian dishes,honey,1
vegetarian dishes,horseradish,1
vegetarian dishes,huckleberries,1
vegetarian dishes,juniper berries,3
vegetarian dishes,"lemon, juice",1
vegetarian dishes,lemongrass,1
vegetarian dishes,"lime, juice",1
vegetarian dishes,marsala,1
vegetarian dishes,mirepoix,1
vegetarian dishes,mushrooms button,2
vegetarian dishes,mushrooms porcini,2
vegetarian dishes,mushrooms shiitake,2
vegetarian dishes,mushrooms wild,2
vegetarian dishes,mustard,1
vegetarian dishes,nectarines,1
vegetarian dishes,nutmeg,1
vegetarian dishes,nuts almonds,1
vegetarian dishes,nuts cashews,1
vegetarian dishes,oil canola,2
vegetarian dishes,oil grapeseed,2
vegetarian dishes,oil peanut,2
vegetarian dishes,oil walnut,2
vegetarian dishes,olive oil,1
vegetarian dishes,onions,3
vegetarian dishes,orange juice,1
vegetarian dishes,orange zest,1
vegetarian dishes,pancetta,1
vegetarian dishes,"parsley, flat-leaf",1
vegetarian dishes,parsnips,1
vegetarian dishes,peaches,1
vegetarian dishes,pears,3
vegetarian dishes,pepper black,3
vegetarian dishes,pepper green,3
vegetarian dishes,pepper pink,3
vegetarian dishes,pepper szechuan,3
vegetarian dishes,pepper white,3
vegetarian dishes,pineapple,1
vegetarian dishes,pomegranate,1
vegetarian dishes,port,1
vegetarian dishes,potatoes,1
vegetarian dishes,pumpkin,1
vegetarian dishes,raisins,1
vegetarian dishes,rosemary,2
vegetarian dishes,sage,1
vegetarian dishes,"salt, kosher",1
vegetarian dishes,savory,1
vegetarian dishes,shallots,2
vegetarian dishes,soy sauce,1
vegetarian dishes,spinach,1
vegetarian dishes,squash acorn,1
vegetarian dishes,squash butternut,1
vegetarian dishes,star anise,1
vegetarian dishes,stocks beef,3
vegetarian dishes,stocks chicken,3
vegetarian dishes,stocks venison,3
vegetarian dishes,sweet potatoes,1
vegetarian dishes,thyme,2
vegetarian dishes,tomatoes and tomato paste,1
vegetarian dishes,vinegar balsamic,1
vegetarian dishes,vinegar red wine,1
vegetarian dishes,vinegar rice,1
vegetarian dishes,vinegar sherry,1
vegetarian dishes,watercress,1
verjus,apples,1
verjus,apricots,1
verjus,asparagus,1
verjus,berries,1
verjus,"cheese, goat",1
verjus,chicken,1
verjus,cranberries,1
verjus,cucumbers,1
verjus,fennel,1
verjus,foie gras,1
verjus,fruit,3
verjus,garlic,1
verjus,ginger,1
verjus,lamb,1
verjus,lettuces,1
verjus,marinades,1
verjus,meat,1
verjus,melon,1
verjus,"mustard, dijon",1
verjus,olive oil,1
verjus,onions,1
verjus,pears,1
verjus,pomegranate,1
verjus,pork,1
verjus,poultry,1
verjus,quail,1
verjus,quince,1
verjus,rabbit,1
verjus,salads fruit,3
verjus,salads green,3
verjus,sauces,2
verjus,soups,1
verjus,soy sauce,1
verjus,spinach,1
verjus,strawberries,1
verjus,sugar brown,1
verjus,sugar white,1
verjus,tuna,1
verjus,vegetables,1
verjus,"vinegar, rice wine",1
vietnamese cuisine,"basil, thai",1
vietnamese cuisine,bean sprouts,1
vietnamese cuisine,"beef, in soup (pho)",1
vietnamese cuisine,chicken,1
vietnamese cuisine,chile peppers,1
vietnamese cuisine,cilantro,2
vietnamese cuisine,cucumbers,1
vietnamese cuisine,fish,1
vietnamese cuisine,fish sauce,2
vietnamese cuisine,garlic,1
vietnamese cuisine,ginger,1
vietnamese cuisine,lemon,1
vietnamese cuisine,lemongrass,2
vietnamese cuisine,lettuce,1
vietnamese cuisine,lime,1
vietnamese cuisine,mint,1
vietnamese cuisine,noodles,1
vietnamese cuisine,pork,1
vietnamese cuisine,raw foods,1
vietnamese cuisine,rice,2
vietnamese cuisine,scallions,1
vietnamese cuisine,shallots,1
vietnamese cuisine,shellfish,1
